y,locality,seg_phos,seg_psize,seg_pet,seg_mat,seg_decs,US_RockPhos,USCalcium,native.bio,exotic.bio,fdval
2008,Alfreds Creek,3.32,3.04,1030.81,75.87,2276.44,3.299,1.299,0,1,75.6664
2008,Unnamed Stream Home Bay,1,4,1194.23,148.925,2384.4,1,1,1,0,224.3091
2008,Unnamed Stream Administration Bay,1,4,1189.3,147.74,2383.94,1,1,0,0,102.6625
2008,Unnamed Stream Westpoint Beach,0.96,3.82,1157.16,149.85,2385.22,1,1,2,0,59.7294
2008,Owaka River,3.84,1.49,789.81,95.62,2121.56,3.306,1.306,2,1,133.5952
2008,Tahakopa River,3.1,2.5,783.41,99.33,2108.44,3.112,1.524,5,1,0.001
2008,Teviot River,3,3.96,1048.95,103.92,2228.5,3,2,2,1,0.001
2008,Arrow River,3,2,1160.1,97.48,2309.45,3,2,0,1,138.4534
2008,Tima Burn,2.86,1.63,1002.63,104.25,2206.43,2.97,1.972,0,1,28.8748
2008,Minzion Burn,3,1,986.16,102.52,2197.38,3,2,3,1,173.4803
2008,Tuapeka River,2.95,3.6,921.51,101.59,2157.09,2.949,1.793,2,1,841.0189
2008,Deep Stream,3,4,854.7,78.11,2173.7933,3,2,0,0.6667,117.1093
2008,Lee Stream,3,4,896.69,86.545,2168.635,3,2,0.5,1,79.9812
2008,Tokomairiro River West Branch,3,2.42,899.29,99.35,2149.06,3,2,2,1,208.4707
2008,Tokomairiro River East Branch,3,1,908.76,100.88,2145.82,3.028,2,3,1,181.087
2008,Leith Stream,3,1.4,1091.26,106.46,2156.58,3.706,1.801,3,0,621.9998
2008,Lindsay Creek,3.56,2.24,1077.93,104.24,2155.91,3.741,1.63,2,1,0.001
2008,Kaikorai Stream,3.48,1.03,1051.2,104.76,2159.02,3.106,2,3,0,424.8673
2008,Kakanui River,3.47,2.13,1003.5,105.49,2181.345,2.9785,1.8445,4.5,1,120.4466
2008,Trotters Creek,2.4533,2.8367,978.7533,102.64,2168.2433,2.473,1.6667,4.6667,0.6667,0.001
2008,Luggate Creek,3,2.6,1215.2,104.33,2308.76,2.998,1.999,0,1,28.0476
2008,Waiwera River,3,1,877.34,100.19,2143.57,3,2,2,0,311.4785
2008,Heriot Burn,3,2,931,100,2174,3,2,3,1,475.102
2008,Waipahi River,2.58,1.36,861.9,98.67,2148.14,2.763,1.842,3,1,413.6486
2008,Waitahuna River,3,1.84,899.78,98.23,2154.27,3,2,2,1,129.3214
2008,Lindis River,3,2.05,1208,102,2307,2.93,2.07,1,1,32.4762
2008,Cardrona River,2.82,2.67,1167.8,98.98,2298.11,2.726,1.817,2,2,42.7024
2008,Fraser River,2.62,2.85,1127.09,103.73,2310.8,2.998,1.973,0,2,31.9405
2008,Waianakarua River,3.46,1.93,991.17,105.49,2174,3.659,2,4.5,0,55.5
2008,Waikouaiti River,3,1.61,985.04,103.91,2160.88,3,2,6,0,62.8596
2008,Te Kawa Stream,3.02,1.0467,1130.4167,118.4167,1493.5867,3.0433,2,1,0,0.001
2008,Te Kawa Stream tributary,3,1,1076.38,108.16,2240.32,3.322,2,0,0,746.3379
2008,Hikuika Stream,3.1425,1.2825,1133.0475,109.99,2248.56,3.4942,2,0.5,0,286.0923
2008,Waikato River tributary,1.7767,1.5567,1059.5933,139.66,2348.96,1.7587,1.7587,1.5,0.1667,515.8809
2008,Martyns Creek tributary,2.9944,3.0133,741.7989,109.4922,2203.1483,2.9858,1,0.6111,0.7778,5496.5909
2008,Kawhaka Creek tributary,3.02,3,745.67,110.11,2204.75,3.102,1,0.6667,0.3333,472.9994
2008,Pudding Valley Creek,3.75,3.25,1058.77,92.785,2259.275,3.5705,1,0.5,0.5,396.4887
2008,Pudding Valley Creek wetland,3.57,3.43,1055.93,92.67,2258.77,3.551,1,2,0,261.3317
2008,Moorhouse Stream,3.68,3.32,1051.2,88.64,2263.56,3.423,1,1,1,326.6614
2008,Lambies Stream,3.92,3.0433,1150.4033,87.5933,2299.9533,3.94,1.012,2.6667,1,404.2875
2008,Dennys Stream tributary,3.22,3.78,1035.31,71.94,2283.93,3.206,1,2,0,279.4126
2008,Lake Denny outlet,3.95,3.05,1102.15,86.73,2282.8,3.756,1,0,0,331.5963
2008,South Branch Ashburton River,2.7511,2.9456,1071.7033,71.0789,2301.3178,2.7616,0.8946,1.3333,0.2222,130.6367
2008,Paddle Hill Creek,3.6375,2.93,1142.525,84.5025,2301.0375,3.3778,1.114,0.5,1,304.3743
2008,Paddle Hill Creek tribuary,3,4,1056.04,68.03,2296.64,3,1,0,0,286.9005
2008,Paddle Hill Creek tributary,3.86,3.14,1142.29,83.51,2302.81,3.866,1,0,1,178.0935
2008,Haast Stream,4,3,1145.58,88.62,2296.33,3.447,1,2,0,488.395
2008,Balmacaan Stream,3.19,3.81,1071.82,72.365,2294.455,3.1475,1,0.5,1,3343.283
2008,Whiskey Stream,4,2.45,1161.75,84.04,2308.8,4,1.258,0,1,102.4389
2008,Gentleman Smith Stream,4,3,1168.7067,86.8767,2310.1533,4,1.246,1,0.3333,169.566
2008,Gentleman Smith Stream tributary,4,3,1172.29,86.75,2311.74,4,1.187,1,0,564.8138
2008,Maori Lakes tributary,4,2.71,1169.925,88.45,2306.605,3.997,1.011,1.5,0.5,246.0672
2008,Dunbar Stream,3.36,3.64,1009.09,60.65,2297.23,3.358,1,0,0.5,266.3761
2008,Traingle Stream,4,3,1142.97,79.98,2312.74,3.984,1,0,1,297.5517
2008,Olliver Stream,3.2333,3.7667,990.2633,58.0867,2294.89,3.17,1,0.3333,0.6667,24.4185
2008,Jacobs Creek,4,3,1155.46,89,2300.5,3.838,1.178,2,1,39.9809
2008,Clent Hills Stream,4,3,1167.56,84.18,2313.68,3.428,1,0,1,116.8687
2008,Triangle Stream tributary,3.97,3.03,1091.97,72.63,2306.44,3.976,1,0,1,79.9116
2008,Triangle Stream,3,4,965.26,54.33,2291.95,3,1,0.5,0.5,0.001
2008,Olliver Stream tributary,3.92,3.08,1112.35,75.69,2308.22,3.92,1,0,2,0.001
2008,Johnstone Stream,3.98,3.02,1128.44,78.46,2308.35,3.984,1,0,0.5,203.8923
2008,Harding Stream,3.155,3.845,1082.83,71.13,2302.21,3.09,1,0,1,53.4084
2008,South Branch Ashburton River tributary,3.1525,3.2975,1061.315,67.185,2302.5025,3.1767,0.9848,0.25,0.75,77.1993
2008,Nabob Stream,3.67,3.33,1017.95,93.71,2245.75,3.185,1,2,0,81.9173
2008,Denny Stream,3,4,1032.48,69.655,2286.085,3,1,0.5,0,38.9498
2008,Rangitata River tributary,2.06,2.6067,1160.42,85.44,2307.9267,2.05,0.7167,1,0.3333,114.1251
2008,Kenneth Creek,3,4,1044.43,64.22,2298.86,3,1,0,0,202.8875
2008,Craddock Stream,4,2.77,1171.04,84.54,2311.75,3.407,1.044,0,1,99.4304
2008,Potts River tributary,3,4,1061.07,65.53,2304.525,2.7775,1,0,0,275.7
2008,Potts River,3,4,1115.06,73.47,2311.55,3,1,0,1,109.6313
2008,Mellish Stream,4,3,1132.49,81.55,2306.32,3.422,1.144,0,1,18.6212
2008,Swin River South Branch,3.45,3.55,1065.14,75.45,2291.01,3.291,1.291,0,1,28.6929
2008,Seagull Lake tributary,2.3,1.73,1078.9,79.3,2289.43,2.7,0.675,0,0,148.5697
2008,Gordon Gully Stream,2.98,3.79,927.39,49.04,2289.86,2.698,1.003,0,0,26.1519
2008,Stumpy Stream,2.8,3.47,924.03,48.53,2289.34,2.791,0.943,0,0,208.4707
2008,Red Mountain Stream,3,4,950.12,51.46,2290.9,3,1,0,0,181.087
2008,Harding Stream tributary,3.25,3.75,1074.43,69.56,2301.63,3.189,1,0,1,621.9998
2008,Smite River,3.275,3.725,1117.26,77.14,1156.765,2.866,1.0025,1,0,53.8625
2008,Nell Stream tributary,4,1.965,1179.195,85.965,2318.11,4,1.96,1,1,113.9104
2008,Lake Stream,1.53,1.15,1172.69,87.99,1542.4433,1.894,0.644,1,1.3333,42.3514
2008,Bush Stream,3,4,1046.3175,65.795,2297.0175,3,1,0.5,0.75,636.7812
2008,Bush Stream tributary,3,4,1104.04,73.18,2306.1,3,1,0,0,53.8625
2008,Pack Horse Stream,3,4,797.36,28.48,2278.84,3,1,0,0,113.9104
2008,Forest Creek tributary,2.965,3.95,1049.45,79.755,2276.375,3.001,1,1.5,0.5,42.3514
2008,Forest Creek,2.185,2.705,1061.29,81.275,2280.625,2.2655,0.8325,1,0.5,636.7812
2008,Bush Stream tributary tarn,3,4,996.49,58.35,2289.23,3,1,0,0,36.7833
2008,Cameron River,1.96,1.575,1097.9575,73.7025,1154.815,2.835,0.8892,0.75,0.75,16.1458
2008,Polhill Stream,3,4,985.36,58.34,2293.68,3,1,0,0,32.8809
2008,Strone Stream,3,4,1055.75,68,2302,3,1,0,0,15.2083
2008,Lochiel Stream,3,4,973.28,57.16,2289.78,3,1,0,0,36.4458
2008,Lake Stream wetland,4,1.01,1188,86.91,2319,4,2,1,1,21.6958
2008,Lawsley Stream wetland,3.71,2.68,1125.785,78.32,2311.2,3.669,1.3065,0,0.5,132.8283
2008,Rocky Gorge,2.97,3.29,1108.24,76.69,2307.26,2.983,1.152,0,0,231.4067
2008,Bush Creek,3.06,3.94,1116.09,79.91,2305.09,3.004,1,0,1,283.3214
2008,Lake Stream tributary,3.66,3.25,1110.84,80.92,2302.94,3.395,1.066,0,0,248.7075
2008,Swin River North Branch,3,4,1043.88,71.02,2293.19,2.86,1,0,0,471.7124
2008,Stour River West Branch,3.99,3.01,1072.25,88.94,2269.5,3.502,0.947,2,1,257.7381
2008,Caroline Stream tributary,2.995,3.675,1165.72,80.745,2317.77,3.0055,0.9915,0,0,381.0013
2008,Havelock River tributary,3.13,3.815,1022.83,66.855,2294.145,3.131,1.1525,1,0,636.4164
2008,Camp Creek,3.6,3.4,1178.3,85.3,2316,3.18,1.18,0,0,338.5293
2008,Havelock River,3,4,829.59,51.72,2263.7,2.995,0.998,1,0,316.8637
2008,The Growler,2.695,2.71,1185.285,83.9775,2319.8675,3.1282,1.1775,1.5,1,253.7234
2008,Cloudy Stream,3.22,3.78,1095.7567,72.43,2306.9767,2.9697,0.9983,2,0.3333,125.2714
2008,Orewa River tributary,1,1.994,1129.584,146.678,2379.118,1,1,0.6,0,146.3741
2008,Waitakaruru River tributary,1,3.44,1063.25,138.44,2364.22,1,1,2.4,0,304.2778
2008,Kaukapakapa River tributary,2,1.5,1104.62,144.97,2376,2,1.677,1,0,480.0352
2008,Otara Creek tributary,1.56,1.44,1102.47,145.14,2375.3,1.433,1.433,2,0,516.2275
2008,Harania Creek,2.03,2.05,1156.42,148.92,2382.17,2.05,1.975,1,1,45.8989
2008,Maketu Stream tributary,0.98,2.22,1034.26,139.25,2359.8,0.986,0.986,2,0,234.3012
2008,Deep Stream tributary,3,4,843.0362,75.6388,1902.7838,3,2,0,0.5,1245.0337
2008,Deep Creek tributary,3,4,797.57,65.9,2180,3,2,0,0,259.5163
2008,Flat Creek,3,4,752.65,61.27,2176.58,3,2,0,0,79.2563
2008,Clarkes Stream tributary,3,4,809.718,72.65,2168.12,3,2,0,0.6,149.7189
2008,Devils Creek,3,4,721.49,62.54,2161.3,3,2,0,0,213.0463
2008,Fiddlers Creek,3,4,729.64,63.28,2161.86,3,2,0,0,322.5977
2008,Devils Creek tributary,3,4,724.97,62.825,2161.89,3,2,0,0,116.5275
2008,Lee Stream tributary,3,4,856.91,78.61,2171.87,3,2,0,0,135.6371
2008,Clarkes Stream,3,4,834.29,75.525,2170.83,3,2,0,1,185.2037
2008,Black Rock Stream,3,3.57,863.33,82.13,2167.42,3,2,1,1,49.3889
2008,Hoopers Inlet tributary,3,2.99,946.14,104.85,2127.02,3,1.686,1,0,120.4466
2008,Scrub Burn tributary,3,3.4378,908.8733,81.2156,2195.4967,3,2,0.3333,0.1111,116.5275
2008,Manor Burn tributary,3,4,1002.62,74.23,2272,3,2,0,1,135.6371
2008,Wee Cap Burn tributary,3,4,774.99,59.99,2191.84,3,2,0,1,185.2037
2008,Sheperds Creek,3,1.78,803.69,76.55,2166.03,3,1.722,1,0,49.3889
2008,Hoopers Inlet,3,3.5,950.87,104.42,2128.83,3,1.542,0,0,120.4466
2008,Otekaieke River,3,4,821.39,70.06,2193.81,3,1,0,0,409.2976
2008,Otekaieke River tributary,3,4,831.275,72.49,2193.18,3,1,0,0,138.3303
2008,Otiake River tributary,3,4,794.315,67.45,2190.15,3,1,0,0,455.4109
2008,Otiake River,3,4,843.06,73.32,2194.32,3,1,0,0,22.719
2008,Rangataua Bay swale,1.27,1.62,1218.52,142.92,2381.58,1.251,1.324,2,1,115.6429
2008,Rangataua Bay estuary,1.7,0.91,1124.79,142.21,2380.35,1.499,1.566,3,1,99.1282
2008,Turanga Creek tributary,1,2,1116.44,146.6,2376.37,1,1,1.6667,0,62.8596
2008,Waitahanui Stream tributary,2,1,1132.21,135.55,2379.21,2,2,0,0,259.5163
2008,Homestead Stream,3,3.94,966.75,93.29,2195.29,3,1.857,2,0,79.2563
2008,Homestead Stream tributary,3,4,897.42,85.49,2186.04,3,1,1,0,149.7189
2008,Rangitopuni Stream tributary,2.08,0.99,1110.48,144.1,2378.19,2.188,2.193,1,0,213.0463
2008,Waitomokia Creek,4,5,1139.61,147.99,2380.63,4,1,1,0,173.7789
2008,Puhinui Stream tributary,1.75,1.38,1099.08,145.89,2375.31,1.371,1.371,3,0,294.2124
2008,Tawarau River,1.505,3.675,953.54,132.315,2321.61,1.5,1.6615,1,0.5,159.6321
2008,Karaponga Stream,1.77,1.57,1111.83,135.37,2368.86,1.699,1.394,2.3333,0,113.9104
2008,Lake Omapere,1.23,1,995.81,142.46,2339,1.239,1.239,2,1,42.3514
2008,Waiotetakana Stream,1.7433,1.2567,1038.8833,149.5367,2339.3333,1.764,1.273,4.3333,0,636.7812
2008,Waihoanga Stream,2.48,3.35,1023.85,146.75,2339.36,3,1.062,3,0,36.7833
2008,Utakura River,1.935,2.55,1017.405,146.115,2338.96,1.9125,1.1885,4.5,0,213.0463
2008,Lake Omapere tributary,1.49,3.04,988.82,141.705,2338.875,1.465,1.465,1,0,283.3214
2008,Little Ten Mile Creek,1,5,634.66,98.93,2237.01,1,1,3,0,248.7075
2008,Ashburton River tributary,3.75,2.81,1163.9,112,2270.45,3.938,1.969,1,0,471.7124
2008,Hororata River tributary,4,2.79,1175.3433,110.4833,2295.3333,4,2,1,0,0.001
2008,Dog Kennel Stream,3,1,978.4367,104.1833,2171.4733,3,2,1,0,551.9376
2008,South Branch Ashburton River wetland,4,1,1166.81,108,2277.71,4,2,1,0,232.6203
2008,Unnamed pond,4,1.15,1146.22,116,2287,4,2,1,0,588.0725
2008,Unnamed wetland,2.6823,1.7511,1048.5126,127.3179,2310.0032,2.6559,1.9646,0.1702,0.7021,285.7275
2008,Unnamed water race Pikes Point Road,3.3,1.35,975.65,104.96,2173.05,2.963,2,0,0,1457.7714
2008,Kowai River,2.63,3.06,1141.87,97.23,2292.49,3.178,1.413,2,0,1205.8621
2008,Tasman River tributary,4,3,1176.95,89.02,2316.25,3.374,1.374,1,1,98.3301
2008,Big Creek,3,1.24,862.9,101.71,2116,2.998,1.199,2,0,144.7435
2008,Clarence River,2.4,2.7667,1392.3133,106.4867,2404.44,2.2847,0.8757,1,0.3333,251.1806
2008,Limestone Stream,1.99,2.66,1367.55,101.46,2403.57,2.068,0.689,1,0,1145.4193
2008,Jam Stream,1.965,2.625,1451.73,109.015,2412.79,2.6665,1.2375,0,0,524.7523
2008,Clarence River tributary,2.7167,3.6167,1524.3867,116.32,2415.72,2.7937,0.931,0.6667,0,289.9135
2008,Gibson Stream,2.47,3.29,1510.2,115.77,2417.95,2.887,0.962,3,0,115.6429
2008,Bluff Stream,1.94,4.85,1390.03,98.53,2405.18,2.64,1.974,0.5,0,99.1282
2008,Williams Stream,2.72,3.63,1444.45,106.57,2409.99,2.911,0.97,0,0,62.8596
2008,Elliott Stream,3.28,3.72,1297.28,93.34,2396.84,3.046,1,1,0,363.2822
2008,Surveyors Gully,4,3,1172.5,106.23,2293.8,3.299,1.766,0,0,143.1201
2008,Unnamed water race Mitchells Rd,4,3,1172.73,110.32,2292.71,4,2,0,0,382.103
2008,Unnamed water race Gales Rd,3.54,2.07,1168.76,112,2290.77,3.872,2,2,0,619.4738
2008,Cam River tributary,3.84,1.195,1202.01,118.31,2308.165,3.941,2,0,0,57.5238
2008,Taranaki Stream,4,2.3067,1188.0833,118.2733,2309.8333,4,2,0.6667,0.3333,173.0952
2008,Unnamed water race Hawkins Rd,4,2.37,1176.05,109.48,2296,4,2,1,0,199.175
2008,Kaituna River,3.4667,1.94,1246.3183,114.865,2271.9017,3.4217,2,1.8333,0.5,228.6955
2008,Pigeon Bay Stream,3,1,1195.69,120.98,2253.82,3,2,5,0.5,0.001
2008,Okuti River,3.04,1.09,1232.99,114.89,2266.11,4.086,2,3,1,172.4029
2008,Okuti River tributary,3.29,1.58,1225.68,112.67,2265,3.195,2,1,0,338.5293
2008,Prices Stream,4.4667,4.6233,1236.29,113.0567,2269.05,4.7283,1.8973,2.3333,0.3333,316.8637
2008,Castle Downs Wetland Drain,1.5475,1.2675,944.935,94.27,2199.3475,1.6548,2.3235,0.75,0.25,253.7234
2008,Mossburn unnamed tributary,3,1.29,939.82,93.13,2199.58,3,2.283,1,0,0.001
2008,Moss Burn unnamed tributary,3,1.1,942.27,93.31,2200.64,3,2.055,1,0,675.8345
2008,Barnhill Creek,3,1.67,937.52,92.32,2201.39,3,1.832,1,1,79.5106
2008,Aparima River unnamed tributary,3.13,2.4,914.21,89.38,2200.55,3.178,3,3,0,960.0017
2008,Kowhai Creek,3.46,3.38,899.86,87.08,2198.84,3.465,3,1,1,2675.25
2008,Mokareta River tributary,4,1,780.85,97.45,2121.23,4,2,0,0,0.001
2008,Mokoreta River tributary,4,1,772.94,95.81,2121.18,3.7744,1.7744,1.8,0.8,0.001
2008,Mokoreta River,4,1,755.4,91.11,2125,3.474,1.474,2,0,519.4096
2008,Titipua,3.22,1,846.78,97.98,2148,3.439,2,4,1,213.0463
2008,Hedgehope Stream,3,2.105,867.91,99.735,2152.145,3.0285,1.9055,3,0.5,322.5977
2008,Hedgehope Stream Tributary,3,1.51,873.72,100,2153,3,1.239,2,0,116.5275
2008,Hedgehope Stream/Ram Stream,3,1.73,867.1,99.97,2151.82,3,1.643,1,1,135.6371
2008,Maori Creek Tributary,3,4,861.2,60.99,2240.49,3,2,1,0,0.001
2008,Ngarara Stream,2.62,1.67,1039.42,128.6,2313.01,2.582,1.981,0.6667,0.3333,226.1685
2008,Lake Papaitonga tributary,1.99,0.99,1041.56,127.8,2311.74,1.994,1.994,2,0,0.001
2008,Waiwiri Stream tributary,2.69,1.69,1037.355,127.87,2312.98,2.5315,1.99,2,1,132.8771
2008,Pareora River,0.6325,0.3525,1030.0725,110.125,2190.6,2.6625,1.6992,5,1,316.8357
2008,Unnamed stream,3,1,1044.47,111,2190,3,2,1,0,162.1786
2008,Unnamed Stream,3,1,1017.445,109.72,2182.09,3.003,2,1,0,238.0393
2008,Otaio River,2.92,1.74,1017.07,108.78,2185.75,2.794,1.573,2,0,56.875
2008,Otaio River tributary,2.5967,1.3967,987.3833,105.4933,2185.12,3.2793,1.929,1.3333,0,30.6107
2008,Gordons Stream tributary,3,1,976.92,103.42,2187.33,3,2,2,0,196.5821
2008,Merrys Stream,3.97,2.71,1020.11,110.7,2181.43,3.968,2,3,0,234.1679
2008,Hook Stream,3.86,2.75,1001.44,109,2178.01,3.711,1.992,0,0,218.2686
2008,Waituna Stream,3,1,1016.4,110.58,2180.56,3,2,0,0,54.77
2008,Kohika Stream,3.685,2.07,999.265,107.065,2183.935,3.3925,2,1.5,0,36.7569
2008,Horseshoe Bend Stream,3.035,1,1024.71,110.455,2183.775,3.019,2,1,0,1322.6981
2008,Teschemaker Creek tributary,3.5033,1.1467,975.6067,104.5267,2181.1033,3.4397,2,1.3333,0.3333,299.3854
2008,Makikihi River tributary,3.495,1.995,971.075,104.365,2180.02,3.262,1.8505,1.5,1,192.1933
2008,Makikihi River,3.65,2.31,982.19,106.68,2179.5,3.566,2,1,1,0.001
2008,Hook River tributary,3,2.46,950.67,100.53,2175.03,3,1.583,2,1,0.001
2008,Hook River,3.93,1,1028.61,111,2183,3.57,1.877,3,1,595.1321
2008,Waituna Stream tributary,3,1,994.05,109,2176.66,3,2,0,0,24.9685
2008,Waimate Creek tributary,3.86,2.76,981.76,105.72,2174.8,3.885,1.984,2,0,1447.1287
2008,Mount Harris Stream,2.11,1.89,969.41,103.91,2170.95,2.5,2.116,1,0,218.3667
2008,Whitneys Creek,3.865,1,993.86,106.895,2173.04,3.253,2,1.5,0,178.4933
2008,Dog Kennel Stream tributary,3,1,977.69,104.23,2171.54,3,2,1,0,45.8863
2008,Sir Charles Creek tributary,3,3,1024.77,111,2181,3,2,1,0,0.001
2008,Waikato River,1.9733,1.9433,1054.5667,138.2,2345.0033,1.696,1.696,2.3333,0.6667,168.9123
2008,Whangamarino River,1.7414,1.0021,1069.855,141.4879,2362.8964,1.6008,1.7108,3.2143,0.9286,403.2535
2008,Maramarua River,1.892,1,1074.738,141.994,2363.406,1.7264,1.7184,3,0.8,0.001
2008,Spec Gully,3.72,1.555,1025.665,86.105,2236.705,3.3485,1.996,1.5,0,0.001
2008,No 2 Spec Gully,3.84,1.32,1014.77,83.41,2236.96,3.495,2,1,0,18.9107
2009,Saltwater Forest,2.9933,3,728.9733,110.3533,2187.9233,2.99,1,0.6667,0.6667,390.45
2009,Waikaikai Stream,5,1,1010.12,130.1233,2333.2667,5,2,0.6667,0,133.5679
2009,Waimoku Stream,5,1,1121.18,140.03,2353.2,5,2,5,0,257.4076
2009,Wairau Stream,5,1,1122.51,140.12,2353.33,5,2,4,0,99.9528
2009,Katikara Stream,4.9333,1.26,981.5633,124.62,2340.3033,4.9373,2,3,0.3333,577.4286
2009,Stony River tributary,4.59,2.6,701.51,90.73,2315.51,4.598,2,3.5,0,437.8429
2009,Lake Waiparera wetland,1,1.57,1170,158,2357,1,1.433,0,0,490.5696
2009,Ashley River tributary,4,3,1200.64,110,2307.89,4,2,0,0,787.5
2009,Avalanche Creek,3,4,583.62,55.98,2217.81,3,1,0,1,1557.427
2009,Bealey River tributary,3,4,830,83,0,3,1,2,0,1394.5365
2009,Hanmer River,2.355,2.245,1177.835,103.5,2368.33,2.1815,1.0175,2.5,0.5,198.2929
2009,Percival River,4,3,1162.93,102.35,2370,3.748,1.748,2,0,197.2
2009,Dog Stream,3.4,3.6,1155.21,101.02,2369.74,3.035,1.035,0,0,110.7491
2009,Rogerson River,3.04,3.96,1156.62,98.55,2368.88,3.016,1.016,2,0,1146.0732
2009,Chatterton River,3.91,3.09,1172.73,103.68,2370.88,3.227,1.227,2,0,907.8423
2009,Boyle River,3.2333,2.7533,1094.0267,90.3767,2329.6833,3.6433,1.4157,2,1,214.8036
2009,Cust River tributary,3.9,1,1152.6033,116.85,2303.3533,3.7623,2,2,0,1736.992
2009,Greyneys Creek,2.99,3.98,790.32,61.54,2253.24,2.968,0.989,0,0,1293.5768
2009,Bealey River,1.455,1.94,937.16,80.975,2264.13,1.419,0.473,0.5,0,0.001
2009,Halpin Creek,2.21,2.95,942,83.11,2262.12,2.681,0.894,1,0,24.6464
2009,Waimakariri River,0.835,0.625,1055.09,88.54,1142.855,2.475,1.0685,1,0.5,391.4571
2009,Waitohi River,2.2433,1.85,1207.38,103.58,2350.64,2.5937,1.178,2,0,42.6571
2009,Bullock Stream,3.53,3.47,1122.31,80.78,2361.05,3.633,1,1,0,32.1286
2009,Edwards River,3.65,3.35,1122.59,81.76,2359.21,3.203,1,2,0,80.3786
2009,Glenrae River,2.5133,3.3567,1156.6133,94.93,2345.62,2.7983,0.9327,2,0.6667,178.7464
2009,Maruia River,2.5867,2.4333,923.8017,94.9333,2292.2583,2.3623,0.8902,1.6667,0.6667,430.3214
2009,Duck Creek tributary,2.62,3,761.89,109.04,2213.89,2.608,1,4,0,285.2662
2009,Duck Creek tributaries,2.62,3,761.89,109.04,2213.89,2.608,1,2,0,1432.4302
2009,Lake Brunner tributary wetland,3.83,2.17,809.88,112.83,2221.91,3.316,1,1,0,139.9932
2009,Crooked River tributary,4,2,810.95,113,2221.65,4,1,1,0,533.9571
2009,Rutherglen area forest,3.32,3.41,830.02,116.29,2221.49,3.285,1,1,0,557.225
2009,Rutherglen peat bog,3.12,3.25,822.89,115.57,2220.55,3.162,1,2,1,878.85
2009,New River tributary,3.76,3.94,826.61,115.79,2220.74,3.832,1,3,0,53.8536
2009,Waikakaho River,2.804,3.572,1236.376,122.702,2392.31,2.8462,1.7714,3,0,232.95
2009,Pukaka Stream,2.67,3.67,1165.17,121.32,2371.9,2.918,1,5,1,318.8929
2009,Onamalutu River,2.63,3.63,1248.27,119.65,2397.97,2.748,1.597,2,1,2699.7179
2009,Omaka River,3.54,2.08,1338.84,121.4,2405.3,3.666,2,3,0,1652.8179
2009,Pelorus River tributary,2.835,3.685,1101.695,117.79,2376.735,2.8395,1.0525,2,0.5,2929.8714
2009,Branch River,3.03,3.97,1357.92,113.42,2397.41,3.016,1.016,2,0,158.5625
2009,Spring Creek tributary,4,2.67,1254.39,126,2390.77,4,2,0,0,0.001
2009,Boundary Stream,4.36,2.235,1183.97,125.49,2353.645,3.7035,2,1.5,0,81.7833
2009,Wairau River tributary,2.81,3.35,1265.87,124.56,2397.06,2.574,1.403,2,0,146.1144
2009,Waima River,2.82,2.19,1661.64,128.4,2416.42,2.705,1.494,1,0,168.8209
2009,Fabians Creek,2.245,3.245,1316.43,119.59,2410.565,2.7835,1.7505,2,0,23.7656
2009,Wai-iti River tributary,2.445,2.28,1247.875,124.57,2397.425,2.4265,1.713,2,0,0.001
2009,Poorman Valley Stream,1.34,3,1150.82,120.33,2392.62,1.222,1.222,6,2,62.2711
2009,Unnamed swamp Rawhitiroa,4.7933,1,921.8267,118.9567,2336.1333,4.5573,2,0,1,73.07
2009,Awahou Stream,1.99,5,911.78,121.9,2327.92,1.662,1.331,1,0,554.8746
2009,Kerikeri Inlet tributary,1,1,1116.405,153.6325,2350.93,1,1.3532,0,0,360.8404
2009,Pigeon Bay Stream,3,1,1158.66,116.24,2253.95,3,2,9,1,4513.6564
2009,Mounseys Stream,3.36,1.72,1166.4733,103.1267,2301.06,3.091,1.761,1.3333,0,478.1104
2009,Wheao River,1,2.885,951.69,111.455,2343.215,1,1,0,1.5,608.9074
2009,Rangitaiki River,1.415,1.94,1050.88,127.39,2355.16,1.5,1.5,0.5,1,158.7045
2009,Horomanga River,1.74,1.26,997.65,126.12,2342.81,1.507,1.507,0,2,0.001
2009,Waituna Creek,1,1,799.37,101,2129,1,2,2,1,738.418
2009,Currans Creek,1,1,795.13,101,2125,2.32,1.619,2,0,0.001
2009,Slaughter Burn,1.64,2.79,754.47,93.04,2152.23,1.603,1.603,5,1,373.5113
2009,Unnamed Stream Knife and Steel Harbour,1.09,2.91,760.52,96.28,2149.03,1.616,1.616,4.5,0,171.3211
2009,Grant Burn,1,3,760.84,95.99,2149.03,1,1,2,0,127.8071
2009,Grant Burn tributary,1,3,760.84,95.99,2149.03,1,1,1.5,0,166.775
2009,Papawai Stream,2,1,1064.43,125.83,2330.14,2,2,4,0,159.3857
2009,Hutt River tributary,1.3,3.11,1007.92,122,2320.7,1.294,1.293,2,0,314.805
2009,Waipoua Stream,2,1,1105.04,122.13,2329.91,2.242,2,6,1,258.5002
2009,Waingawa River,2,1,1091.45,121.43,2332.55,1.86,1.86,6,1,34.3613
2009,Ruamahanga River,2,1,1105.21,122.01,2328.87,1.938,1.948,5,0,144.644
